joint1,joint2,joint3,joint4,joint5,joint6
-5.331798564134568e-14,-0.5235987666666787,2.094395066666677,-6.631270380869029e-15,-1.5707963000000122,-6.398764682882126e-14
-5.532565682022059e-14,-0.5235987666666791,2.0943950666666775,-6.880839243173674e-15,-1.5707963000000127,-6.639701775275421e-14
-5.733392780765513e-14,-0.5235987666666796,2.094395066666678,-7.130517278352442e-15,-1.5707963000000131,-6.880702759535042e-14
-5.934268849873313e-14,-0.52359876666668,2.0943950666666784,-7.379978121766253e-15,-1.5707963000000136,-7.121751880965402e-14
-6.135184220318725e-14,-0.5235987666666805,2.094395066666679,-7.629488586535227e-15,-1.570796300000014,-7.362841692638822e-14
-6.336131289530659e-14,-0.5235987666666809,2.0943950666666793,-7.879139603182289e-15,-1.5707963000000145,-7.603965897197345e-14
-6.537104892415377e-14,-0.5235987666666814,2.0943950666666797,-8.12850198337066e-15,-1.570796300000015,-7.845124899052571e-14
-6.738098872014775e-14,-0.5235987666666818,2.09439506666668,-8.377991669807616e-15,-1.5707963000000154,-8.086308136320623e-14
-6.939108533151362e-14,-0.5235987666666823,2.0943950666666806,-8.627738808991181e-15,-1.5707963000000158,-8.327522668914792e-14
-7.140133521391235e-14,-0.5235987666666827,2.094395066666681,-8.877641771568013e-15,-1.5707963000000162,-8.568759087133187e-14
-7.341174080116498e-14,-0.5235987666666831,2.0943950666666815,-9.12751885006547e-15,-1.5707963000000167,-8.809998798368316e-14
-7.542224791655585e-14,-0.5235987666666836,2.094395066666682,-9.377846469098725e-15,-1.5707963000000171,-9.051253577826374e-14
-7.743284348381752e-14,-0.523598766666684,2.0943950666666824,-9.627925326177083e-15,-1.5707963000000176,-9.292505791635739e-14
-7.944349245165846e-14,-0.5235987666666845,2.094395066666683,-9.877988367360267e-15,-1.570796300000018,-9.533769135500964e-14
-8.145419509614293e-14,-0.5235987666666849,2.0943950666666833,-1.0127915498883423e-14,-1.5707963000000185,-9.775040259621307e-14
-8.346492731254737e-14,-0.5235987666666854,2.0943950666666837,-1.0377774776087743e-14,-1.570796300000019,-1.0016317565757759e-13
-8.547569380160239e-14,-0.5235987666666858,2.094395066666684,-1.0627725015574213e-14,-1.5707963000000194,-1.0257594708912014e-13
-8.748646975316119e-14,-0.5235987666666863,2.0943950666666846,-1.0877647920767944e-14,-1.5707963000000198,-1.0498877589951927e-13
-8.949727694223468e-14,-0.5235987666666867,2.094395066666685,-1.1127682840458733e-14,-1.5707963000000202,-1.0740165406720471e-13
-9.15081126141959e-14,-0.5235987666666871,2.0943950666666855,-1.1377370181361422e-14,-1.5707963000000207,-1.0981457463483952e-13
-9.351896587782404e-14,-0.5235987666666876,2.094395066666686,-1.162708552561558e-14,-1.5707963000000211,-1.1222754332083217e-13
-9.552982716603048e-14,-0.5235987666666879,2.094395066666686,-1.1877103433163152e-14,-1.5707963000000216,-1.146404651019962e-13
-9.754066900683195e-14,-0.5235987666666883,2.094395066666686,-1.2126953149876345e-14,-1.570796300000022,-1.1705349194997627e-13
-9.955150543642542e-14,-0.5235987666666886,2.094395066666686,-1.2376900026414013e-14,-1.5707963000000225,-1.194667001993723e-13
-1.0156235204075805e-13,-0.5235987666666889,2.094395066666686,-1.2626510066602626e-14,-1.570796300000023,-1.218799169734525e-13
-1.0357322540846996e-13,-0.5235987666666893,2.094395066666686,-1.287691502459073e-14,-1.5707963000000233,-1.2429314601893622e-13
-1.0558410871750114e-13,-0.5235987666666896,2.094395066666686,-1.3127280292723852e-14,-1.5707963000000238,-1.2670638401241659e-13
-1.0759500721171878e-13,-0.5235987666666899,2.094395066666686,-1.3377729531195974e-14,-1.5707963000000242,-1.2911955916143792e-13
-1.0960590404305338e-13,-0.5235987666666903,2.094395066666686,-1.3627885269988602e-14,-1.5707963000000247,-1.3153274858310986e-13
-1.1161679561850894e-13,-0.5235987666666906,2.094395066666686,-1.3878133449127376e-14,-1.5707963000000251,-1.339459450604038e-13
-1.1362770309839653e-13,-0.5235987666666909,2.094395066666686,-1.4128071323381013e-14,-1.5707963000000256,-1.3635902321746206e-13
-1.156386158625832e-13,-0.5235987666666913,2.094395066666686,-1.4377890325376985e-14,-1.570796300000026,-1.3877221084349662e-13
-1.1764953333827982e-13,-0.5235987666666916,2.094395066666686,-1.4627425290333118e-14,-1.5707963000000265,-1.411854023943702e-13
-1.1966044737155073e-13,-0.5235987666666919,2.094395066666686,-1.487675501150173e-14,-1.570796300000027,-1.4359860226548492e-13
-1.2167136874200702e-13,-0.5235987666666923,2.094395066666686,-1.5126121479057146e-14,-1.5707963000000273,-1.46011719009549e-13
-1.2368228021869857e-13,-0.5235987666666926,2.094395066666686,-1.537567324068786e-14,-1.5707963000000278,-1.4842495576826003e-13
-1.256932052612272e-13,-0.5235987666666929,2.094395066666686,-1.562543950003064e-14,-1.5707963000000282,-1.5083807124138133e-13
-1.2770413284741813e-13,-0.5235987666666932,2.094395066666686,-1.5875006870795086e-14,-1.5707963000000287,-1.532511922314402e-13
-1.297150486968892e-13,-0.5235987666666936,2.094395066666686,-1.6124741411376176e-14,-1.5707963000000291,-1.556643264308526e-13
-1.3172595961096925e-13,-0.5235987666666939,2.094395066666686,-1.6374339993552465e-14,-1.5707963000000296,-1.5807747318074625e-13
-1.3373687053197918e-13,-0.5235987666666942,2.094395066666686,-1.6624185654807907e-14,-1.57079630000003,-1.6049062555238387e-13
-1.3574779545493803e-13,-0.5235987666666946,2.094395066666686,-1.6873870652052535e-14,-1.5707963000000305,-1.6290371259000846e-13
-1.3775873241579047e-13,-0.5235987666666949,2.094395066666686,-1.712366756817182e-14,-1.570796300000031,-1.6531675376303958e-13
-1.3976966939306308e-13,-0.5235987666666952,2.094395066666686,-1.7373281909134617e-14,-1.5707963000000313,-1.6772980647249358e-13
-1.4178058427681715e-13,-0.5235987666666956,2.094395066666686,-1.7622605261459405e-14,-1.5707963000000318,-1.7014285615050377e-13
-1.4379147782906433e-13,-0.5235987666666959,2.094395066666686,-1.78729007929143e-14,-1.570796300000032,-1.7255591352386162e-13
-1.4580238848232672e-13,-0.5235987666666962,2.094395066666686,-1.8122872808991676e-14,-1.5707963000000322,-1.7496893830672801e-13
-1.478133086318888e-13,-0.5235987666666966,2.094395066666686,-1.8372856400984863e-14,-1.5707963000000325,-1.7738191468991007e-13
-1.498242225717439e-13,-0.5235987666666969,2.094395066666686,-1.862319783454431e-14,-1.5707963000000327,-1.7979490179307446e-13
-1.5183511900023816e-13,-0.5235987666666972,2.094395066666686,-1.8873225640366807e-14,-1.570796300000033,-1.8220798518249702e-13
-1.5384601501664705e-13,-0.5235987666666976,2.094395066666686,-1.912320324396188e-14,-1.5707963000000331,-1.8462097266815698e-13
-1.5585691441624769e-13,-0.5235987666666979,2.094395066666686,-1.9373284561968952e-14,-1.5707963000000333,-1.8703395808915665e-13
-1.578678217703974e-13,-0.5235987666666982,2.094395066666686,-1.9623702568542097e-14,-1.5707963000000336,-1.8944696073003176e-13
-1.5987872079522165e-13,-0.5235987666666986,2.094395066666686,-1.9873673642289728e-14,-1.5707963000000338,-1.9185998118215866e-13
-1.6188962262583166e-13,-0.5235987666666989,2.094395066666686,-2.0123759653068095e-14,-1.570796300000034,-1.9427294870836596e-13
-1.6390051750778806e-13,-0.5235987666666992,2.094395066666686,-2.0373806472958178e-14,-1.5707963000000342,-1.966859281722652e-13
-1.6591142000859542e-13,-0.5235987666666996,2.094395066666686,-2.0623638722406637e-14,-1.5707963000000345,-1.9909891471047977e-13
-1.679223384751798e-13,-0.5235987666666999,2.094395066666686,-2.0873649076046737e-14,-1.5707963000000347,-2.0151193731196883e-13
-1.699332593341827e-13,-0.5235987666667002,2.094395066666686,-2.1123311051035343e-14,-1.570796300000035,-2.0392495877183727e-13
-1.7194417388987864e-13,-0.5235987666667006,2.094395066666686,-2.1372649460278983e-14,-1.5707963000000351,-2.0633799670838338e-13
-1.7395507166373124e-13,-0.5235987666667009,2.094395066666686,-2.1622043989273822e-14,-1.5707963000000353,-2.0875111997533404e-13
-1.7596598187182228e-13,-0.5235987666667012,2.094395066666686,-2.1871590611743217e-14,-1.5707963000000356,-2.1116425622023898e-13
-1.7797689537475381e-13,-0.5235987666667016,2.094395066666686,-2.2120806470618473e-14,-1.5707963000000358,-2.1357731786019625e-13
-1.79987800617752e-13,-0.5235987666667019,2.094395066666686,-2.2370053636279016e-14,-1.570796300000036,-2.1599049929596359e-13
-1.8199867460669331e-13,-0.5235987666667022,2.094395066666686,-2.261916538383246e-14,-1.5707963000000362,-2.184037378916565e-13
-1.8400952645273413e-13,-0.5235987666667026,2.094395066666686,-2.2868542538320242e-14,-1.5707963000000364,-2.2081712708444692e-13
-1.8602037573331092e-13,-0.5235987666667029,2.094395066666686,-2.3117849961473954e-14,-1.5707963000000367,-2.2323066916307673e-13
-1.8803123335898854e-13,-0.5235987666667032,2.094395066666686,-2.3367135509234138e-14,-1.570796300000037,-2.2564419484074316e-13
-1.9004210149875776e-13,-0.5235987666667036,2.094395066666686,-2.361673515160722e-14,-1.5707963000000371,-2.280576242113966e-13
-1.9205297672588395e-13,-0.5235987666667039,2.094395066666686,-2.3866206420291587e-14,-1.5707963000000373,-2.30470957989777e-13
-1.940638592731699e-13,-0.5235987666667042,2.094395066666686,-2.411580511173787e-14,-1.5707963000000376,-2.328842804159189e-13
-1.9607473861540636e-13,-0.5235987666667046,2.094395066666686,-2.4365094613584438e-14,-1.5707963000000378,-2.352976802321877e-13
-1.9808564238373676e-13,-0.5235987666667049,2.094395066666686,-2.4614505261428853e-14,-1.570796300000038,-2.3771101024476954e-13
-2.000965653039427e-13,-0.5235987666667052,2.094395066666686,-2.4864082028607218e-14,-1.5707963000000382,-2.401243308790486e-13
-2.0210747716859967e-13,-0.5235987666667056,2.094395066666686,-2.511335725750945e-14,-1.5707963000000384,-2.4253771719600686e-13
-2.0411835988364053e-13,-0.5235987666667059,2.094395066666686,-2.5362557600862173e-14,-1.5707963000000387,-2.4495122815069655e-13
-2.0612924905431253e-13,-0.5235987666667062,2.094395066666686,-2.5611926236612506e-14,-1.570796300000039,-2.4736481379424465e-13
-2.081401500229896e-13,-0.5235987666667066,2.094395066666686,-2.586082020500993e-14,-1.5707963000000391,-2.4977838325595297e-13
-2.1015104910485168e-13,-0.5235987666667069,2.094395066666686,-2.6110055994548846e-14,-1.5707963000000393,-2.521919201506354e-13
-2.1216194669251915e-13,-0.5235987666667072,2.094395066666686,-2.6359374997934942e-14,-1.5707963000000396,-2.5460542465030273e-13
-2.1417284805358436e-13,-0.5235987666667076,2.094395066666686,-2.6608638209972078e-14,-1.5707963000000398,-2.5701889575976295e-13
-2.1618375552964122e-13,-0.5235987666667079,2.094395066666686,-2.685804743254801e-14,-1.57079630000004,-2.5943233460710617e-13
-2.181946642412234e-13,-0.5235987666667082,2.094395066666686,-2.710788761477389e-14,-1.5707963000000402,-2.618458492188111e-13
-2.2020556971366864e-13,-0.5235987666667086,2.094395066666686,-2.7357443516538452e-14,-1.5707963000000404,-2.642593594391312e-13
-2.2221646455163921e-13,-0.5235987666667088,2.094395066666686,-2.7606706549926065e-14,-1.5707963000000407,-2.6667290891938416e-13
-2.2422733967959867e-13,-0.523598766666709,2.094395066666686,-2.785636253139154e-14,-1.570796300000041,-2.6908642065217964e-13
-2.2623822618238316e-13,-0.5235987666667092,2.094395066666686,-2.8105791294274353e-14,-1.5707963000000411,-2.715000709997071e-13
-2.282491212715346e-13,-0.5235987666667095,2.094395066666686,-2.835501629036799e-14,-1.5707963000000413,-2.7391366654992276e-13
-2.3026003770317174e-13,-0.5235987666667097,2.094395066666686,-2.8604173767445584e-14,-1.5707963000000416,-2.7632723717121046e-13
-2.322709180920356e-13,-0.5235987666667099,2.094395066666686,-2.885386193081745e-14,-1.5707963000000418,-2.787407743452246e-13
-2.342818115109375e-13,-0.5235987666667101,2.094395066666686,-2.9103411025843476e-14,-1.570796300000042,-2.8115416807804127e-13
-2.3629268686445027e-13,-0.5235987666667103,2.094395066666686,-2.93530165035404e-14,-1.5707963000000422,-2.835675360873834e-13
-2.383035605017748e-13,-0.5235987666667106,2.094395066666686,-2.960266532634142e-14,-1.5707963000000424,-2.8598091395859137e-13
-2.403144273691515e-13,-0.5235987666667108,2.094395066666686,-2.985229732891547e-14,-1.5707963000000427,-2.8839426062841736e-13
-2.4232529848539645e-13,-0.523598766666711,2.094395066666686,-3.010227982041301e-14,-1.5707963000000429,-2.908076854703385e-13
-2.443361606815679e-13,-0.5235987666667112,2.094395066666686,-3.0351817912633666e-14,-1.570796300000043,-2.9322109801201894e-13
-2.463470142392045e-13,-0.5235987666667115,2.094395066666686,-3.060134194021114e-14,-1.5707963000000433,-2.9563449082345483e-13
-2.483578776329524e-13,-0.5235987666667117,2.094395066666686,-3.0850946940307074e-14,-1.5707963000000436,-2.980477983489647e-13
-2.503687376151411e-13,-0.5235987666667119,2.094395066666686,-3.110101238086883e-14,-1.5707963000000438,-3.0046117688742813e-13
-2.5237961030809e-13,-0.5235987666667121,2.094395066666686,-3.135093203753562e-14,-1.570796300000044,-3.0287455915031157e-13
-2.5439049082560333e-13,-0.5235987666667123,2.094395066666686,-3.1600810127994346e-14,-1.5707963000000442,-3.052879269182663e-13
-2.5640137162688796e-13,-0.5235987666667126,2.094395066666686,-3.1850208169715224e-14,-1.5707963000000444,-3.0770127618079504e-13
-2.584122621524991e-13,-0.5235987666667128,2.094395066666686,-3.209998060189197e-14,-1.5707963000000447,-3.101146096157874e-13
-2.604231438105407e-13,-0.523598766666713,2.094395066666686,-3.234983899277886e-14,-1.5707963000000449,-3.125279356302552e-13
-2.6243404421811515e-13,-0.5235987666667132,2.094395066666686,-3.259971490790675e-14,-1.570796300000045,-3.149412452904888e-13
-2.644449583540166e-13,-0.5235987666667135,2.094395066666686,-3.284934024212734e-14,-1.5707963000000453,-3.1735453959323446e-13
-2.6645587624021056e-13,-0.5235987666667137,2.094395066666686,-3.3098691147003676e-14,-1.5707963000000456,-3.1976783491712235e-13
-2.6846680969345256e-13,-0.5235987666667139,2.094395066666686,-3.334799127597196e-14,-1.5707963000000458,-3.2218111128015516e-13
-2.7047774282965513e-13,-0.5235987666667141,2.094395066666686,-3.3597579356853427e-14,-1.570796300000046,-3.2459439094473357e-13
-2.724886851927947e-13,-0.5235987666667143,2.094395066666686,-3.384708675287584e-14,-1.5707963000000462,-3.2700766481318206e-13
-2.744996175363481e-13,-0.5235987666667146,2.094395066666686,-3.4096742361450463e-14,-1.5707963000000464,-3.294209967716585e-13
-2.76510547115419e-13,-0.5235987666667148,2.094395066666686,-3.434654121444743e-14,-1.5707963000000467,-3.318343198701931e-13
-2.785214818829652e-13,-0.523598766666715,2.094395066666686,-3.459633886345763e-14,-1.5707963000000469,-3.3424764452275877e-13
-2.805324020969959e-13,-0.5235987666667152,2.094395066666686,-3.484623213458419e-14,-1.570796300000047,-3.3666086551545905e-13
-2.8254332496999055e-13,-0.5235987666667155,2.094395066666686,-3.509568314853932e-14,-1.5707963000000473,-3.3907408993462804e-13
-2.845542328807692e-13,-0.5235987666667157,2.094395066666686,-3.534482311783643e-14,-1.5707963000000476,-3.414873916621232e-13
-2.8656513798765885e-13,-0.5235987666667159,2.094395066666686,-3.55941983344737e-14,-1.5707963000000478,-3.439006912148383e-13
-2.8857604387436013e-13,-0.5235987666667161,2.094395066666686,-3.584389956936335e-14,-1.570796300000048,-3.4631397282761074e-13
-2.9058695492343387e-13,-0.5235987666667163,2.094395066666686,-3.6093686884612513e-14,-1.5707963000000482,-3.487272515485417e-13
-2.925978602308161e-13,-0.5235987666667166,2.094395066666686,-3.634304954105045e-14,-1.5707963000000484,-3.511404299732239e-13
-2.946087368137963e-13,-0.5235987666667168,2.094395066666686,-3.659249348419169e-14,-1.5707963000000487,-3.5355370284185403e-13
-2.9661958961838205e-13,-0.523598766666717,2.094395066666686,-3.68420627441055e-14,-1.5707963000000489,-3.559670521586931e-13
-2.986304488079144e-13,-0.5235987666667172,2.094395066666686,-3.70913564790127e-14,-1.570796300000049,-3.583803922182648e-13
-3.006412993446071e-13,-0.5235987666667175,2.094395066666686,-3.734088600464557e-14,-1.5707963000000493,-3.607937184447076e-13
-3.0265216573926186e-13,-0.5235987666667177,2.094395066666686,-3.759058500818173e-14,-1.5707963000000496,-3.6320703550597686e-13
-3.0466305287510455e-13,-0.5235987666667179,2.094395066666686,-3.784009893498522e-14,-1.5707963000000498,-3.6562034806199177e-13
-3.0667393649498323e-13,-0.5235987666667181,2.094395066666686,-3.808948248897275e-14,-1.57079630000005,-3.6803364652312697e-13
-3.086848430192836e-13,-0.5235987666667183,2.094395066666686,-3.833896679339428e-14,-1.5707963000000502,-3.704469398974933e-13
-3.1069574971805844e-13,-0.5235987666667186,2.094395066666686,-3.858811175572095e-14,-1.5707963000000504,-3.7286023131239485e-13
-3.1270667331187006e-13,-0.5235987666667188,2.094395066666686,-3.883729399948891e-14,-1.5707963000000507,-3.7527344738766356e-13
-3.1471759974842817e-13,-0.523598766666719,2.094395066666686,-3.908660434868114e-14,-1.5707963000000509,-3.7768665609538767e-13
-3.167285056793685e-13,-0.5235987666667192,2.094395066666686,-3.9336042020099184e-14,-1.570796300000051,-3.800999362923577e-13
-3.1873940898796043e-13,-0.5235987666667195,2.094395066666686,-3.958566569352704e-14,-1.5707963000000513,-3.8251322190627594e-13
-3.2075032241711814e-13,-0.5235987666667197,2.094395066666686,-3.983558394098866e-14,-1.5707963000000515,-3.849264198894947e-13
-3.22761233015398e-13,-0.5235987666667199,2.094395066666686,-4.008538582184659e-14,-1.5707963000000518,-3.87339716057476e-13
-3.2477214006855217e-13,-0.5235987666667201,2.094395066666686,-4.0334823634047684e-14,-1.570796300000052,-3.8975299579916325e-13
-3.267830433938074e-13,-0.5235987666667203,2.094395066666686,-4.058440912444777e-14,-1.5707963000000522,-3.921662539839246e-13
-3.2879395314621227e-13,-0.5235987666667206,2.094395066666686,-4.0834281827007335e-14,-1.5707963000000524,-3.9457952489483487e-13
-3.3080485911876383e-13,-0.5235987666667208,2.094395066666686,-4.108375608072443e-14,-1.5707963000000527,-3.9699277908271586e-13
-3.3281576659541005e-13,-0.523598766666721,2.094395066666686,-4.1333796963904537e-14,-1.5707963000000529,-3.994059513481466e-13
-3.348266789587648e-13,-0.5235987666667212,2.094395066666686,-4.1583583614669496e-14,-1.570796300000053,-4.018191417794393e-13
-3.3683757710114323e-13,-0.5235987666667214,2.094395066666686,-4.1833332061220525e-14,-1.5707963000000533,-4.042324195612168e-13
-3.3884849066150596e-13,-0.5235987666667217,2.094395066666686,-4.208307913350264e-14,-1.5707963000000535,-4.066456150422207e-13
-3.4085940440536965e-13,-0.5235987666667219,2.094395066666686,-4.233315344769212e-14,-1.5707963000000538,-4.090587982705185e-13
-3.428703084376327e-13,-0.5235987666667221,2.094395066666686,-4.258274327919921e-14,-1.570796300000054,-4.114719697524873e-13
-3.448812094969237e-13,-0.5235987666667223,2.094395066666686,-4.283232474950816e-14,-1.5707963000000542,-4.138851614191092e-13
-3.468921126425314e-13,-0.5235987666667226,2.094395066666686,-4.308231427493713e-14,-1.5707963000000544,-4.162983504638234e-13
-3.4890302097984385e-13,-0.5235987666667228,2.094395066666686,-4.333166276978939e-14,-1.5707963000000547,-4.187114755780914e-13
-3.509139215104699e-13,-0.523598766666723,2.094395066666686,-4.358128929054795e-14,-1.5707963000000549,-4.2112458984905324e-13
-3.529248259238743e-13,-0.5235987666667232,2.094395066666686,-4.3830552297081934e-14,-1.570796300000055,-4.235377086451907e-13
-3.5493571905053586e-13,-0.5235987666667234,2.094395066666686,-4.40799659310358e-14,-1.5707963000000553,-4.2595090368956216e-13
-3.569466071910427e-13,-0.5235987666667237,2.094395066666686,-4.432932429986583e-14,-1.5707963000000555,-4.283642071095495e-13
-3.5895750820711563e-13,-0.5235987666667239,2.094395066666686,-4.457857045067476e-14,-1.5707963000000558,-4.307774202002639e-13
-3.6096841587380837e-13,-0.5235987666667241,2.094395066666686,-4.4827886013367285e-14,-1.570796300000056,-4.3319062974334424e-13
-3.6297930759808497e-13,-0.5235987666667243,2.094395066666686,-4.5077133617004554e-14,-1.5707963000000562,-4.3560400836902324e-13
-3.649902113601425e-13,-0.5235987666667246,2.094395066666686,-4.5326714370322377e-14,-1.5707963000000564,-4.380172903463985e-13
-3.670011126875899e-13,-0.5235987666667248,2.094395066666686,-4.557653996368194e-14,-1.5707963000000567,-4.404307186103247e-13
-3.6901202282725807e-13,-0.523598766666725,2.094395066666686,-4.582624823385181e-14,-1.5707963000000569,-4.4284413812859847e-13
-3.7102293794916134e-13,-0.5235987666667252,2.094395066666686,-4.607640771146075e-14,-1.570796300000057,-4.452575286239607e-13
-3.7303383473278345e-13,-0.5235987666667254,2.094395066666686,-4.6326338750734235e-14,-1.5707963000000573,-4.4767089540128183e-13
-3.7504473842373733e-13,-0.5235987666667257,2.094395066666686,-4.657630269838773e-14,-1.5707963000000575,-4.5008424701494465e-13
-3.7705563807819174e-13,-0.5235987666667259,2.094395066666686,-4.6826030476544154e-14,-1.5707963000000578,-4.5249760035594093e-13
-3.790665392526893e-13,-0.5235987666667261,2.094395066666686,-4.707566331120887e-14,-1.570796300000058,-4.549108679761663e-13
-3.810774560515383e-13,-0.5235987666667263,2.094395066666686,-4.73256556461081e-14,-1.5707963000000582,-4.573240063138868e-13
-3.8308837512853097e-13,-0.5235987666667266,2.094395066666686,-4.757524247518159e-14,-1.5707963000000584,-4.59737162498058e-13
-3.850992943013672e-13,-0.5235987666667268,2.094395066666686,-4.782516970212313e-14,-1.5707963000000587,-4.621503127579996e-13
-3.871102151865163e-13,-0.523598766666727,2.094395066666686,-4.8075149043723756e-14,-1.5707963000000589,-4.645634657899799e-13
-3.8912113828730985e-13,-0.5235987666667272,2.094395066666686,-4.83248539110198e-14,-1.570796300000059,-4.669765484679085e-13
-3.9113206835404413e-13,-0.5235987666667274,2.094395066666686,-4.857436596868767e-14,-1.5707963000000593,-4.693896319285045e-13
-3.9314300730382446e-13,-0.5235987666667277,2.094395066666686,-4.8823757776951004e-14,-1.5707963000000595,-4.718027100962752e-13
-3.951539592363218e-13,-0.5235987666667279,2.094395066666686,-4.907360468519202e-14,-1.5707963000000598,-4.742157969521522e-13
-3.9716489069087803e-13,-0.5235987666667281,2.094395066666686,-4.932379529139545e-14,-1.57079630000006,-4.766289929424737e-13
-3.991758226648412e-13,-0.5235987666667283,2.094395066666686,-4.957409781750496e-14,-1.5707963000000602,-4.790421654796205e-13
-4.011867495274207e-13,-0.5235987666667286,2.094395066666686,-4.982415043470872e-14,-1.5707963000000604,-4.814553406403002e-13
-4.0319766998915105e-13,-0.5235987666667288,2.094395066666686,-5.0074175835217194e-14,-1.5707963000000607,-4.838685130510596e-13
-4.0520857953342543e-13,-0.523598766666729,2.094395066666686,-5.032379253085006e-14,-1.5707963000000609,-4.862817559373389e-13
-4.072194982417016e-13,-0.5235987666667292,2.094395066666686,-5.057348174626182e-14,-1.570796300000061,-4.886950174499069e-13
-4.0923040177992425e-13,-0.5235987666667293,2.094395066666686,-5.0823180803001325e-14,-1.5707963000000613,-4.911083460154591e-13
-4.1124130172732116e-13,-0.5235987666667294,2.094395066666686,-5.1072733297446357e-14,-1.5707963000000615,-4.935216708606964e-13
-4.132522153579029e-13,-0.5235987666667296,2.094395066666686,-5.132222528896026e-14,-1.5707963000000618,-4.959349249200186e-13
-4.1526314109908913e-13,-0.5235987666667297,2.094395066666686,-5.157217290966547e-14,-1.570796300000062,-4.983480788506899e-13
-4.172740632495933e-13,-0.5235987666667298,2.094395066666686,-5.182166454867705e-14,-1.5707963000000622,-5.007613375266483e-13
-4.192849787993479e-13,-0.5235987666667299,2.094395066666686,-5.207131070194704e-14,-1.5707963000000624,-5.031745907493728e-13
