joint1,joint2,joint3,joint4,joint5,joint6
-7.482594054462953e-13,-0.523598766666713,2.094395066666684,-9.317949326953121e-14,-1.5707963000000436,-8.979089024811524e-13
-7.503718100315843e-13,-0.523598766666713,2.094395066666684,-9.344374229315491e-14,-1.5707963000000436,-9.004433892259179e-13
-7.524842145950449e-13,-0.523598766666713,2.094395066666684,-9.370799208664873e-14,-1.5707963000000436,-9.029778759142024e-13
-7.545966191366771e-13,-0.523598766666713,2.094395066666684,-9.397224265001268e-14,-1.5707963000000436,-9.055123625460062e-13
-7.567090236564807e-13,-0.523598766666713,2.094395066666684,-9.423649398324675e-14,-1.5707963000000436,-9.080468491213291e-13
-7.58821428154456e-13,-0.523598766666713,2.094395066666684,-9.450074608635095e-14,-1.5707963000000436,-9.105813356401711e-13
-7.609338326306029e-13,-0.523598766666713,2.094395066666684,-9.476499895932528e-14,-1.5707963000000436,-9.131158221025322e-13
-7.630462370849212e-13,-0.523598766666713,2.094395066666684,-9.502925260216972e-14,-1.5707963000000436,-9.156503085084125e-13
-7.651586415174112e-13,-0.523598766666713,2.094395066666684,-9.52935070148843e-14,-1.5707963000000436,-9.18184794857812e-13
-7.672710459280728e-13,-0.523598766666713,2.094395066666684,-9.5557762197469e-14,-1.5707963000000436,-9.207192811507304e-13
-7.693834503169059e-13,-0.523598766666713,2.094395066666684,-9.582201814992383e-14,-1.5707963000000436,-9.23253767387168e-13
-7.714958546839105e-13,-0.523598766666713,2.094395066666684,-9.608627487224878e-14,-1.5707963000000436,-9.257882535671247e-13
-7.736082590290868e-13,-0.523598766666713,2.094395066666684,-9.635053236444386e-14,-1.5707963000000436,-9.283227396906006e-13
-7.757206633524346e-13,-0.523598766666713,2.094395066666684,-9.661479062650907e-14,-1.5707963000000436,-9.308572257575956e-13
-7.77833067653954e-13,-0.523598766666713,2.094395066666684,-9.68790496584444e-14,-1.5707963000000436,-9.333917117681096e-13
-7.799454719336448e-13,-0.523598766666713,2.094395066666684,-9.714330946024986e-14,-1.5707963000000436,-9.35926197722143e-13
-7.820578761915073e-13,-0.523598766666713,2.094395066666684,-9.740757003192545e-14,-1.5707963000000436,-9.384606836196954e-13
-7.841702804275414e-13,-0.523598766666713,2.094395066666684,-9.767183137347116e-14,-1.5707963000000436,-9.409951694607668e-13
-7.86282684641747e-13,-0.523598766666713,2.094395066666684,-9.793609348488699e-14,-1.5707963000000436,-9.435296552453574e-13
-7.883950888341241e-13,-0.523598766666713,2.094395066666684,-9.820035636617295e-14,-1.5707963000000436,-9.460641409734672e-13
-7.905074930046729e-13,-0.523598766666713,2.094395066666684,-9.846462001732903e-14,-1.5707963000000436,-9.48598626645096e-13
-7.926198971533932e-13,-0.523598766666713,2.094395066666684,-9.872888443835525e-14,-1.5707963000000436,-9.51133112260244e-13
-7.947323012802851e-13,-0.523598766666713,2.094395066666684,-9.899314962925158e-14,-1.5707963000000436,-9.53667597818911e-13
-7.968447053853485e-13,-0.523598766666713,2.094395066666684,-9.925741559001805e-14,-1.5707963000000436,-9.562020833210974e-13
-7.989571094685835e-13,-0.523598766666713,2.094395066666684,-9.952168232065464e-14,-1.5707963000000436,-9.587365687668028e-13
-8.010695135299901e-13,-0.523598766666713,2.094395066666684,-9.978594982116136e-14,-1.5707963000000436,-9.612710541560272e-13
-8.031819175695682e-13,-0.523598766666713,2.094395066666684,-1.0005021809153821e-13,-1.5707963000000436,-9.638055394887708e-13
-8.052943215873179e-13,-0.523598766666713,2.094395066666684,-1.0031448713178518e-13,-1.5707963000000436,-9.663400247650336e-13
-8.074067255832392e-13,-0.523598766666713,2.094395066666684,-1.0057875694190228e-13,-1.5707963000000436,-9.688745099848154e-13
-8.095191295573321e-13,-0.523598766666713,2.094395066666684,-1.008430275218895e-13,-1.5707963000000436,-9.714089951481164e-13
-8.116315335095964e-13,-0.523598766666713,2.094395066666684,-1.0110729887174685e-13,-1.5707963000000436,-9.739434802549366e-13
-8.137439374400324e-13,-0.523598766666713,2.094395066666684,-1.0137157099147432e-13,-1.5707963000000436,-9.76477965305276e-13
-8.1585634134864e-13,-0.523598766666713,2.094395066666684,-1.0163584388107192e-13,-1.5707963000000436,-9.790124502991343e-13
-8.179687452354191e-13,-0.523598766666713,2.094395066666684,-1.0190011754053964e-13,-1.5707963000000436,-9.815469352365118e-13
-8.200811491003697e-13,-0.523598766666713,2.094395066666684,-1.021643919698775e-13,-1.5707963000000436,-9.840814201174085e-13
-8.22193552943492e-13,-0.523598766666713,2.094395066666684,-1.0242866716908547e-13,-1.5707963000000436,-9.866159049418243e-13
-8.243059567647858e-13,-0.523598766666713,2.094395066666684,-1.0269294313816358e-13,-1.5707963000000436,-9.891503897097592e-13
-8.264183605642511e-13,-0.523598766666713,2.094395066666684,-1.0295721987711181e-13,-1.5707963000000436,-9.916848744212131e-13
-8.28530764341888e-13,-0.523598766666713,2.094395066666684,-1.0322149738593017e-13,-1.5707963000000436,-9.942193590761864e-13
-8.306431680976965e-13,-0.523598766666713,2.094395066666684,-1.0348577566461865e-13,-1.5707963000000436,-9.967538436746787e-13
-8.327555718316766e-13,-0.523598766666713,2.094395066666684,-1.0375005471317726e-13,-1.5707963000000436,-9.9928832821669e-13
-8.348679755438281e-13,-0.523598766666713,2.094395066666684,-1.04014334531606e-13,-1.5707963000000436,-1.0018228127022205e-12
-8.369803792341513e-13,-0.523598766666713,2.094395066666684,-1.0427861511990485e-13,-1.5707963000000436,-1.0043572971312702e-12
-8.390927829026461e-13,-0.523598766666713,2.094395066666684,-1.0454289647807384e-13,-1.5707963000000436,-1.006891781503839e-12
-8.412051865493124e-13,-0.523598766666713,2.094395066666684,-1.0480717860611295e-13,-1.5707963000000436,-1.0094262658199269e-12
-8.433175901741502e-13,-0.523598766666713,2.094395066666684,-1.0507146150402219e-13,-1.5707963000000436,-1.0119607500795338e-12
-8.454299937771597e-13,-0.523598766666713,2.094395066666684,-1.0533574517180155e-13,-1.5707963000000436,-1.01449523428266e-12
-8.475423973583407e-13,-0.523598766666713,2.094395066666684,-1.0560002960945104e-13,-1.5707963000000436,-1.0170297184293053e-12
-8.496548009176932e-13,-0.523598766666713,2.094395066666684,-1.0586431481697065e-13,-1.5707963000000436,-1.0195642025194697e-12
-8.517672044552174e-13,-0.523598766666713,2.094395066666684,-1.061286007943604e-13,-1.5707963000000436,-1.0220986865531532e-12
-8.538796079709131e-13,-0.523598766666713,2.094395066666684,-1.0639288754162027e-13,-1.5707963000000436,-1.0246331705303559e-12
-8.559920117165435e-13,-0.523598766666713,2.094395066666684,-1.0665717302980417e-13,-1.5707963000000436,-1.0271676548305799e-12
-8.581044156921085e-13,-0.523598766666713,2.094395066666684,-1.069214572589121e-13,-1.5707963000000436,-1.0297021394538254e-12
-8.602168198976082e-13,-0.523598766666713,2.094395066666684,-1.0718574022894406e-13,-1.5707963000000436,-1.0322366244000924e-12
-8.623292243330426e-13,-0.523598766666713,2.094395066666684,-1.0745002193990005e-13,-1.5707963000000436,-1.0347711096693808e-12
-8.644416289984117e-13,-0.523598766666713,2.094395066666684,-1.0771430239178008e-13,-1.5707963000000436,-1.0373055952616906e-12
-8.665540338937154e-13,-0.523598766666713,2.094395066666684,-1.0797858158458413e-13,-1.5707963000000436,-1.0398400811770219e-12
-8.686664390189538e-13,-0.523598766666713,2.094395066666684,-1.0824285951831222e-13,-1.5707963000000436,-1.0423745674153745e-12
-8.707788443741268e-13,-0.523598766666713,2.094395066666684,-1.0850713619296433e-13,-1.5707963000000436,-1.0449090539767486e-12
-8.728912499592345e-13,-0.523598766666713,2.094395066666684,-1.0877141160854048e-13,-1.5707963000000436,-1.0474435408611443e-12
-8.750036557742769e-13,-0.523598766666713,2.094395066666684,-1.0903568576504066e-13,-1.5707963000000436,-1.0499780280685614e-12
-8.77116061819254e-13,-0.523598766666713,2.094395066666684,-1.0929995866246487e-13,-1.5707963000000436,-1.0525125155989998e-12
-8.792284680941657e-13,-0.523598766666713,2.094395066666684,-1.0956423030081311e-13,-1.5707963000000436,-1.0550470034524597e-12
-8.813408745990121e-13,-0.523598766666713,2.094395066666684,-1.0982850068008538e-13,-1.5707963000000436,-1.0575814916289412e-12
-8.834532813337932e-13,-0.523598766666713,2.094395066666684,-1.1009276980028168e-13,-1.5707963000000436,-1.0601159801284439e-12
-8.855656882985091e-13,-0.523598766666713,2.094395066666684,-1.1035703766140202e-13,-1.5707963000000436,-1.0626504689509681e-12
-8.876780954931595e-13,-0.523598766666713,2.094395066666684,-1.1062130426344638e-13,-1.5707963000000436,-1.0651849580965139e-12
-8.897905029177446e-13,-0.523598766666713,2.094395066666684,-1.1088556960641477e-13,-1.5707963000000436,-1.0677194475650809e-12
-8.919029105722644e-13,-0.523598766666713,2.094395066666684,-1.111498336903072e-13,-1.5707963000000436,-1.0702539373566694e-12
-8.940153184567188e-13,-0.523598766666713,2.094395066666684,-1.1141409651512366e-13,-1.5707963000000436,-1.0727884274712794e-12
-8.961277265711079e-13,-0.523598766666713,2.094395066666684,-1.1167835808086414e-13,-1.5707963000000436,-1.0753229179089108e-12
-8.982401349154318e-13,-0.523598766666713,2.094395066666684,-1.1194261838752865e-13,-1.5707963000000436,-1.0778574086695636e-12
-9.003525434896902e-13,-0.523598766666713,2.094395066666684,-1.1220687743511719e-13,-1.5707963000000436,-1.080391899753238e-12
-9.024649522938833e-13,-0.523598766666713,2.094395066666684,-1.1247113522362976e-13,-1.5707963000000436,-1.0829263911599336e-12
-9.045773613280111e-13,-0.523598766666713,2.094395066666684,-1.1273539175306637e-13,-1.5707963000000436,-1.0854608828896507e-12
-9.066897705920736e-13,-0.523598766666713,2.094395066666684,-1.12999647023427e-13,-1.5707963000000436,-1.0879953749423893e-12
-9.088021800860707e-13,-0.523598766666713,2.094395066666684,-1.1326390103471167e-13,-1.5707963000000436,-1.0905298673181493e-12
-9.109145898100025e-13,-0.523598766666713,2.094395066666684,-1.1352815378692037e-13,-1.5707963000000436,-1.0930643600169307e-12
-9.130269997638689e-13,-0.523598766666713,2.094395066666684,-1.137924052800531e-13,-1.5707963000000436,-1.0955988530387336e-12
-9.151394099476701e-13,-0.523598766666713,2.094395066666684,-1.1405665551410986e-13,-1.5707963000000436,-1.098133346383558e-12
-9.17251819199737e-13,-0.523598766666713,2.094395066666684,-1.143209058898769e-13,-1.5707963000000436,-1.1006678386027297e-12
-9.193642275200696e-13,-0.523598766666713,2.094395066666684,-1.1458515640735422e-13,-1.5707963000000436,-1.1032023296962484e-12
-9.21476634908668e-13,-0.523598766666713,2.094395066666684,-1.1484940706654182e-13,-1.5707963000000436,-1.1057368196641142e-12
-9.23589041365532e-13,-0.523598766666713,2.094395066666684,-1.151136578674397e-13,-1.5707963000000436,-1.1082713085063272e-12
-9.257014468906618e-13,-0.523598766666713,2.094395066666684,-1.1537790881004787e-13,-1.5707963000000436,-1.1108057962228875e-12
-9.278138514840574e-13,-0.523598766666713,2.094395066666684,-1.1564215989436631e-13,-1.5707963000000436,-1.113340282813795e-12
-9.299262551457186e-13,-0.523598766666713,2.094395066666684,-1.1590641112039505e-13,-1.5707963000000436,-1.1158747682790496e-12
-9.320386578756455e-13,-0.523598766666713,2.094395066666684,-1.1617066248813405e-13,-1.5707963000000436,-1.1184092526186513e-12
-9.341510596738383e-13,-0.523598766666713,2.094395066666684,-1.1643491399758334e-13,-1.5707963000000436,-1.1209437358326004e-12
-9.362634605402967e-13,-0.523598766666713,2.094395066666684,-1.166991656487429e-13,-1.5707963000000436,-1.1234782179208966e-12
-9.383758604750208e-13,-0.523598766666713,2.094395066666684,-1.1696341744161274e-13,-1.5707963000000436,-1.12601269888354e-12
-9.404882594780107e-13,-0.523598766666713,2.094395066666684,-1.1722766937619285e-13,-1.5707963000000436,-1.1285471787205304e-12
-9.426006575492663e-13,-0.523598766666713,2.094395066666684,-1.1749192145248326e-13,-1.5707963000000436,-1.1310816574318682e-12
-9.447130546887875e-13,-0.523598766666713,2.094395066666684,-1.1775617367048395e-13,-1.5707963000000436,-1.1336161350175532e-12
-9.468254508965746e-13,-0.523598766666713,2.094395066666684,-1.1802042603019492e-13,-1.5707963000000436,-1.1361506114775853e-12
-9.489378461726274e-13,-0.523598766666713,2.094395066666684,-1.1828467853161617e-13,-1.5707963000000436,-1.1386850868119645e-12
-9.510502430802426e-13,-0.523598766666713,2.094395066666684,-1.1854893149316033e-13,-1.5707963000000436,-1.1412195641025788e-12
-9.531626416194203e-13,-0.523598766666713,2.094395066666684,-1.1881318491482738e-13,-1.5707963000000436,-1.1437540433494283e-12
-9.552750417901604e-13,-0.523598766666713,2.094395066666684,-1.1907743879661737e-13,-1.5707963000000436,-1.1462885245525128e-12
-9.57387443592463e-13,-0.523598766666713,2.094395066666684,-1.1934169313853025e-13,-1.5707963000000436,-1.1488230077118324e-12
-9.59499847026328e-13,-0.523598766666713,2.094395066666684,-1.1960594794056606e-13,-1.5707963000000436,-1.151357492827387e-12
-9.616122520917553e-13,-0.523598766666713,2.094395066666684,-1.1987020320272478e-13,-1.5707963000000436,-1.1538919798991769e-12
-9.63724658788745e-13,-0.523598766666713,2.094395066666684,-1.201344589250064e-13,-1.5707963000000436,-1.1564264689272018e-12
-9.658370671172973e-13,-0.523598766666713,2.094395066666684,-1.2039871510741093e-13,-1.5707963000000436,-1.1589609599114618e-12
-9.67949477077412e-13,-0.523598766666713,2.094395066666684,-1.2066297174993837e-13,-1.5707963000000436,-1.1614954528519568e-12
-9.700618861445782e-13,-0.523598766666713,2.094395066666684,-1.2092722828156058e-13,-1.5707963000000436,-1.164029944718956e-12
-9.721742943187959e-13,-0.523598766666713,2.094395066666684,-1.2119148470227755e-13,-1.5707963000000436,-1.1665644355124594e-12
-9.742867016000648e-13,-0.523598766666713,2.094395066666684,-1.2145574101208928e-13,-1.5707963000000436,-1.169098925232467e-12
-9.763991079883851e-13,-0.523598766666713,2.094395066666684,-1.2171999721099576e-13,-1.5707963000000436,-1.1716334138789786e-12
-9.78511513483757e-13,-0.523598766666713,2.094395066666684,-1.21984253298997e-13,-1.5707963000000436,-1.1741679014519942e-12
-9.806239180861802e-13,-0.523598766666713,2.094395066666684,-1.22248509276093e-13,-1.5707963000000436,-1.176702387951514e-12
-9.827363217956548e-13,-0.523598766666713,2.094395066666684,-1.2251276514228378e-13,-1.5707963000000436,-1.1792368733775379e-12
-9.848487246121808e-13,-0.523598766666713,2.094395066666684,-1.227770208975693e-13,-1.5707963000000436,-1.181771357730066e-12
-9.869611265357583e-13,-0.523598766666713,2.094395066666684,-1.230412765419496e-13,-1.5707963000000436,-1.184305841009098e-12
-9.890735275663872e-13,-0.523598766666713,2.094395066666684,-1.2330553207542467e-13,-1.5707963000000436,-1.186840323214634e-12
-9.911859277040674e-13,-0.523598766666713,2.094395066666684,-1.2356978749799448e-13,-1.5707963000000436,-1.1893748043466743e-12
-9.93298326948799e-13,-0.523598766666713,2.094395066666684,-1.2383404280965905e-13,-1.5707963000000436,-1.1919092844052188e-12
-9.954107253005821e-13,-0.523598766666713,2.094395066666684,-1.2409829801041838e-13,-1.5707963000000436,-1.1944437633902671e-12
-9.975231227594167e-13,-0.523598766666713,2.094395066666684,-1.2436255310027248e-13,-1.5707963000000436,-1.1969782413018196e-12
-9.996355193253025e-13,-0.523598766666713,2.094395066666684,-1.2462680807922134e-13,-1.5707963000000436,-1.1995127181398763e-12
-1.0017479149982398e-12,-0.523598766666713,2.094395066666684,-1.2489106294726497e-13,-1.5707963000000436,-1.2020471939044371e-12
-1.0038603097782285e-12,-0.523598766666713,2.094395066666684,-1.2515531770440333e-13,-1.5707963000000436,-1.2045816685955019e-12
-1.0059727062958453e-12,-0.523598766666713,2.094395066666684,-1.2541957267732515e-13,-1.5707963000000436,-1.2071161453719136e-12
-1.0080851045510902e-12,-0.523598766666713,2.094395066666684,-1.256838278660304e-13,-1.5707963000000436,-1.209650624233672e-12
-1.0101975045439633e-12,-0.523598766666713,2.094395066666684,-1.2594808327051912e-13,-1.5707963000000436,-1.2121851051807775e-12
-1.0123099062744643e-12,-0.523598766666713,2.094395066666684,-1.2621233889079125e-13,-1.5707963000000436,-1.2147195882132297e-12
-1.0144223097425936e-12,-0.523598766666713,2.094395066666684,-1.2647659472684682e-13,-1.5707963000000436,-1.2172540733310288e-12
-1.016534714948351e-12,-0.523598766666713,2.094395066666684,-1.2674085077868585e-13,-1.5707963000000436,-1.2197885605341748e-12
-1.0186471218917364e-12,-0.523598766666713,2.094395066666684,-1.2700510704630832e-13,-1.5707963000000436,-1.2223230498226676e-12
-1.02075953057275e-12,-0.523598766666713,2.094395066666684,-1.272693635297142e-13,-1.5707963000000436,-1.2248575411965073e-12
-1.0228719409913918e-12,-0.523598766666713,2.094395066666684,-1.2753362022890355e-13,-1.5707963000000436,-1.2273920346556939e-12
-1.0249843504375858e-12,-0.523598766666713,2.094395066666684,-1.2779787680733166e-13,-1.5707963000000436,-1.229926526947987e-12
-1.0270967589113323e-12,-0.523598766666713,2.094395066666684,-1.2806213326499857e-13,-1.5707963000000436,-1.2324610180733864e-12
-1.0292091664126313e-12,-0.523598766666713,2.094395066666684,-1.2832638960190426e-13,-1.5707963000000436,-1.2349955080318926e-12
-1.0313215729414825e-12,-0.523598766666713,2.094395066666684,-1.2859064581804872e-13,-1.5707963000000436,-1.2375299968235052e-12
-1.0334339784978861e-12,-0.523598766666713,2.094395066666684,-1.2885490191343196e-13,-1.5707963000000436,-1.2400644844482242e-12
-1.0355463830818423e-12,-0.523598766666713,2.094395066666684,-1.29119157888054e-13,-1.5707963000000436,-1.2425989709060499e-12
-1.0376587866933506e-12,-0.523598766666713,2.094395066666684,-1.293834137419148e-13,-1.5707963000000436,-1.245133456196982e-12
-1.0397711893324114e-12,-0.523598766666713,2.094395066666684,-1.296476694750144e-13,-1.5707963000000436,-1.2476679403210206e-12
-1.0418835909990247e-12,-0.523598766666713,2.094395066666684,-1.2991192508735275e-13,-1.5707963000000436,-1.2502024232781658e-12
-1.0439959916931903e-12,-0.523598766666713,2.094395066666684,-1.301761805789299e-13,-1.5707963000000436,-1.2527369050684175e-12
-1.0461083914149083e-12,-0.523598766666713,2.094395066666684,-1.3044043594974584e-13,-1.5707963000000436,-1.2552713856917759e-12
2.111202194029293e-06,-0.5236332948254766,2.094369634164608,0.0007007527536489909,-1.570796075124937,2.5128527497915033e-06
6.1064421162666066e-06,-0.5236990847270365,2.094318934026094,0.002073714517497228,-1.5707957173724656,7.217370391924756e-06
1.195533173502586e-05,-0.5237894243687251,2.094241565619387,0.004089711964475063,-1.5707953707536675,1.3939544234993778e-05
1.97758697233897e-05,-0.5238947340744509,2.094134836633746,0.006719186748442061,-1.5707952269059264,2.2609224073518732e-05
2.979447492827082e-05,-0.5240030720011961,2.0939950003399996,0.009932416138781968,-1.5707955179456512,3.322516030509302e-05
4.23131483081906e-05,-0.5241005881282057,2.0938174701968575,0.013699703034248823,-1.5707965089538263,4.5827437184777367e-05
5.768220146993128e-05,-0.524171933264486,2.093597010588255,0.017991543986693538,-1.5707984902186984,6.047573088066136e-05
7.627729995039539e-05,-0.5242006289854435,2.0933279029546563,0.022778782676466484,-1.57080176931844,7.723214975760318e-05
9.847986375626083e-05,-0.5241694035150672,2.093004087091924,0.02803275475219532,-1.5708066631230149,9.614769697453755e-05
0.00012466014908223054,-0.5240604975770697,2.0926192779121955,0.03372542829740268,-1.5708134898074906,0.0001172516542360562
0.00015516257090491197,-0.5238559432841169,2.0921670584856322,0.03982954256728709,-1.5708225609922792,0.00014054339044579294
0.00019029302199393121,-0.5235378183073935,2.0916409507002487,0.04631874616003451,-1.5708341741483953,0.00016598626335644849
0.000230308095892923,-0.5230884769230081,2.0910344653781383,0.053167734518244116,-1.570848605422238,0.00019350340597346942
0.0002754062229734161,-0.5224907590879502,2.0903411341551554,0.06035238563603438,-1.5708661030425677,0.00022297526770373368
0.000325720796480391,-0.5217281784429638,2.0895545258449912,0.06784989209106468,-1.5708868814662285,0.00025423883508570057
0.000381315368968948,-0.5207850900469732,2.0886682503499583,0.07563888701513076,-1.5709111164076544,0.00028708845244411203
0.0004421810074056792,-0.519646838653033,2.087675953418532,0.08369956134255647,-1.5709389408640932,0.00032127818077642235
0.0005082358260880451,-0.5182998884009471,2.086571305677304,0.09201376958301304,-1.5709704422201993,0.0003565255742419225
0.0005793266782700471,-0.5167319348457873,2.0853479893545694,0.10056512142004499,-1.571005660467901,0.0003925167440146647
0.0006552328944927121,-0.5149320002361697,2.083999685970512,0.10933905658291891,-1.5710445875400292,0.0004289125128378275
0.0007356718988660143,-0.5128905128478626,2.082520067983464,0.11832290064766288,-1.5710871677094362,0.0004653554447818383
0.0008203064408037616,-0.5105993709710348,2.0809027969719223,0.12750589965867135,-1.5711332989764977,0.0005014774718449067
0.0009087531536004447,-0.5080519918283526,2.0791415303982865,0.136879231723621,-1.5711828353290969,0.00053690785330633
0.001000592093372567,-0.505243345320058,2.0772299383776995,0.14643599401704768,-1.5712355897436132,0.0005712811737384256
0.001095376899431057,-0.5021699720827301,2.0751617311795956,0.15617116395789604,-1.5712913377809707,0.0006042451014102193
0.001192645213224836,-0.49882998498143416,2.072930697456955,0.16608153372871778,-1.5713498216287893,0.0006354676456892356
0.0012919290112257905,-0.4952230528947532,2.070530752462532,0.17616561781069384,-1.5714107544432152,0.000664643686387617
0.001392764537071059,-0.49135036556489115,2.0679559948130652,0.18642353384279578,-1.5714738248527178,0.0006915005883210348
0.0014947015520261843,-0.4872145784227223,2.065200769744077,0.19685685788411547,-1.5715387015013986,0.0007158027526157704
0.0015973116748274367,-0.4828197366847062,2.0622597362983077,0.20746845605439881,-1.57160503752251,0.0007373550110375856
0.0017001956208412897,-0.47817117866057746,2.059127935551953,0.21826229550869958,-1.5716724748535016,0.0007560048050626216
0.0018029892053771832,-0.473275419065426,2.055800856830253,0.22924323870530403,-1.5717406483190208,0.0007716431428587359
0.0019053680139039877,-0.46814001413682277,2.0522744989198034,0.24041682586437702,-1.5718091894297412,0.0007842043564432598
0.0020070506994384583,-0.4627734114128685,2.048545423545321,0.2517890512934165,-1.5718777298567284,0.0007936647312511762
0.0021078009110435517,-0.4571847880265128,2.0446107988311577,0.26336613977825823,-1.571945904555961,0.0008000401119922374
0.002207427893546189,-0.4513838821992527,2.040468431076149,0.2751543294269484,-1.5720133545342014,0.000803382609416164
0.0023057858406920267,-0.4453808231696016,2.036116783880907,0.28715966716105257,-1.5720797292587196,0.00080377655823755
0.0024027721249348733,-0.4391859649984815,2.031554984418252,0.2993878224670376,-1.5721446887208732,0.0008013338993047806
0.002498324567067442,-0.43280972952261887,2.026782817364745,0.3118439240851515,-1.572207905165799,0.0007961891802689668
0.0025924179082715626,-0.4262624631991555,2.021800707659573,0.3245324230987875,-1.5722690645186503,0.0007884943435497475
0.0026850596916664386,-0.4195543117331698,2.016609693765275,0.33745698450190525,-1.5723278675265777,0.0007784134989037888
0.0027762857457676315,-0.4126951153169411,2.0112113934568603,0.3506204078846096,-1.5723840306472978,0.0007661178412458212
0.0028661554748065994,-0.405694326120639,2.005607964337915,0.3640245765084947,-1.57243728670635,0.0007517808732707785
0.0029547471312239668,-0.398560948486114,1.9998020612919591,0.37767043284659363,-1.5724873853529946,0.0007355740477721867
0.003042153238934127,-0.3913035011727142,1.9937967929384774,0.39155797771437545,-1.5725340933349463,0.0007176629313550882
0.0031284762956082794,-0.38393000007898026,1.9875956789179108,0.4056862894605474,-1.5725771946176934,0.0006982039446926651
0.0032138248673889537,-0.3764479591528812,1.981202609508567,0.4200535593285059,-1.5726164903623931,0.0006773417214920413
0.0032983101356587347,-0.3688644067428007,1.9746218087288858,0.4346571390205347,-1.572651798788137,0.0006552070748894328
0.003382042945663752,-0.36118591440652614,1.96785780172198,0.4494935966548461,-1.5726829549300019,0.0006319155588883271
0.003465131369509672,-0.35341863517793876,1.9609153868928673,0.4645587776459195,-1.5727098103080934,0.0006075665820293631
0.0035476787650467563,-0.3455683484428793,1.9537996129853998,0.47984786750082864,-1.5727322325274748,0.000582243007997952
0.0036297823041540537,-0.33764050884773544,1.9465157610526536,0.4953554540518963,-1.5727501048209596,0.0005560111807589785
0.003711531931310233,-0.3296402970179774,1.9390693310984137,0.5110755871905742,-1.572763325544283,0.0005289213087245294
0.0037930096913627595,-0.32157267025855124,1.9314660330468307,0.5270018346899514,-1.5727718076421309,0.0005010081280619129
0.003874289375401678,-0.31344241180013044,1.923711781619654,0.5431273331758664,-1.5727754780923846,0.0004722917844345685
0.003955436425015383,-0.3052541775314735,1.9158126946654355,0.5594448337141467,-1.5727742773402011,0.00044277886960936565
0.0040365080368078956,-0.2970125394939576,1.9077750944796499,0.5759467418154889,-1.572768158733277,0.0004124635563191619
0.004117553419948615,-0.2887220257005261,1.8996055116703918,0.5926251519199957,-1.5727570879629413,0.0003813287901480766
0.004198614162938658,-0.2803871560779243,1.891310691156318,0.609471876615765,-1.5727410425154402,0.0003493475032611112
0.004279724660283486,-0.27201247451878463,1.882897599925805,0.6264784709779948,-1.5727200111466644,0.0003164838105924652
0.0043609125764916545,-0.2636025771634602,1.8743734362271487,0.6436362524949703,-1.5726939933754518,0.0002826941779148849
0.0044421993152570435,-0.25516213713211383,1.8657456399060952,0.6609363170881793,-1.572662999001969,0.0002479285410372303
0.00452360047470596,-0.2466959259876027,1.8570219036470061,0.6783695517420532,-1.5726270476509,0.00021213136866360166
0.004605126273316744,-0.23820883224344777,1.848210184910457,0.695926644245076,-1.5725861683391553,0.00017524266438955435
0.004686781933373052,-0.22970587724255434,1.839318718390633,0.7135980905151215,-1.5725403990691862,0.00013719890469346662
0.004768568017156173,-0.22119222872503855,1.8303560288383607,0.7313741999436285,-1.5724897864441845,9.79339171117869e-05
0.0048504807095457155,-0.21267321238556328,1.8213309441120906,0.7492450991516121,-1.5724343853051985,5.737970003864964e-05
0.004932512049851393,-0.20415432169085065,1.8122526083259283,0.7672007345079243,-1.5723742583835363,1.546719349001165e-05
0.005014650107679015,-0.19564122619546828,1.8031304949651956,0.7852308737215492,-1.572309475971215,-2.787299892384536e-05
0.005096879106351185,-0.18713977855283803,1.7939744198302563,0.8033251067845607,-1.5722401156056502,-7.270992908189399e-05
0.005179179502897438,-0.1786560203748991,1.7847945536514194,0.8214728465138101,-1.5721662617598982,-0.00011911165292732479
0.005261528020224115,-0.1701961870517697,1.7756014341941486,0.8396633289196087,-1.572088005544373,-0.00016714461081290921
0.005343897644234954,-0.16176671159176623,1.766405977636104,0.8578856136149637,-1.5720054444097342,-0.000216873026764452
0.005426257589691751,-0.15337422749518298,1.7572194889548816,0.8761285844747992,-1.5719186818500117,-0.00026835832377624606
0.005508573234230831,-0.14502557062498905,1.7480536710126928,0.8943809507580888,-1.571827827111143,-0.0003216585571420693
0.005590806041191146,-0.13672777998016797,1.7389206319580877,0.9126312489147566,-1.5717329948879835,-0.00037682785014286625
0.0056729134659245645,-0.1284880972282718,1.7298328904977933,0.9308678453206362,-1.5716343050210602,-0.00043391584144745316
0.005754848861374764,-0.12031396479258227,1.7208033785089827,0.9490789402069699,-1.571531882183027,-0.0004929671359771142
0.005836561393524194,-0.11221302223295263,1.7118454403772652,0.9672525730831614,-1.5714258555503868,-0.0005540207579402955
0.0059179959668463405,-0.1041931006035863,1.7029728283572452,0.9853766299890658,-1.5713163584691616,-0.0006171096152279422
0.005999093182922625,-0.09626221440949945,1.6941996931570749,1.0034388529496927,-1.5712035280982561,-0.0006822599669100739
0.006079789338780337,-0.08842855073361189,1.6855405688624838,1.0214268520476104,-1.5710875050332747,-0.0007494909022292468
0.006160016472655834,-0.08070045505852141,1.6770103512353558,1.0393281205665705,-1.5709684329140066,-0.0008188138401169467
0.006239702479607305,-0.07308641326619937,1.668624268354508,1.0571300536909238,-1.570846458002302,-0.0008902320488996266
