joint1,joint2,joint3,joint4,joint5,joint6
3.192375044554132e-07,-0.5236035267837079,2.0944359728176707,0.000620064231365753,-1.5707966488490892,3.431153267305456e-07
9.807375000968579e-07,-0.523610093457367,2.094508772497343,0.0017345995433865609,-1.5707973133356479,1.014746168130737e-06
2.1140222078884954e-06,-0.523613637847435,2.094605219541797,0.003241063801959457,-1.5707983114265722,2.074131907299728e-06
3.8642422915317245e-06,-0.5236093661515658,2.0947183398220783,0.005056362999587311,-1.5707996733291074,3.594733563841214e-06
6.3498697501667195e-06,-0.5235933635856487,2.094842534276389,0.007113565316456735,-1.57080142291195,5.636181474116175e-06
9.647535717847591e-06,-0.5235628676192989,2.094973490677847,0.009359014754377929,-1.5708035705701773,8.233988374382788e-06
1.3790999896191671e-05,-0.5235162470867839,2.095108011567973,0.011749865886804482,-1.5708061120853924,1.1398514331984922e-05
1.8776773791562222e-05,-0.5234528462583016,2.0952438181188966,0.01425201744998399,-1.5708090303702937,1.5118289256142384e-05
2.457221261536602e-05,-0.5233727824152646,2.0953793610880185,0.016838403190535485,-1.5708122983543564,1.9364957828477522e-05
3.1123838395446756e-05,-0.5232767436143502,2.095513653307924,0.019487592176617035,-1.5708158820700036,2.409838887388505e-05
3.836479931136772e-05,-0.523165808922661,2.0956461287271106,0.02218265131762504,-1.5708197434679925,2.9271239837917577e-05
4.622102512812931e-05,-0.5230412995786843,2.0957765279868306,0.024910226616476787,-1.5708238427616046,3.483269426610261e-05
5.461600165091444e-05,-0.5229046620549271,2.0959048080771514,0.02765980478489697,-1.5708281402499868,4.073132670785827e-05
6.347427005179375e-05,-0.5227573802753626,2.096031072649533,0.03042312225628919,-1.5708325976507547,4.691716589510403e-05
7.272383995902015e-05,-0.5226009126841922,2.0961555194001162,0.03319369380089727,-1.5708371790080082,5.3343080545386517e-05
8.229772594270116e-05,-0.5224366495082687,2.0962784011804403,0.035966437629600674,-1.5708418512540834,5.996562356877627e-05
9.213480707706266e-05,-0.5222658858239019,2.096399997910681,0.03873737796963647,-1.5708465845018513,6.674546275210156e-05
0.00010218018575216414,-0.5220898065895906,2.0965205968377725,0.04150340959780861,-1.5708513521358232,7.36475106001371e-05
0.00011238519032243112,-0.5219094804475206,2.0966404791314783,0.04426211175952944,-1.5708561307599045,8.064084411345736e-05
0.00012270713802255663,-0.5217258597234342,2.096759911213978,0.04701160134345241,-1.5708609000480518,8.769848765043869e-05
0.00013310894660508005,-0.5215397846177781,2.096879139562759,0.049750417185885965,-1.5708656425340846,9.479711319805478e-05
0.0001435586609922586,-0.5213519900604094,2.0969983880115945,0.052477429011961514,-1.570870343367838,0.00010191669844955356
0.0001540289429457072,-0.5211631140947361,2.0971178568053563,0.05519176584168416,-1.570874990057408,0.00010904017156843001
0.0001644965569028241,-0.5209737069714442,2.097237722848387,0.057892759752241583,-1.570879572211424,0.00011615306200423645
0.0001749418735625395,-0.5207842403770971,2.0973581407306234,0.060579901739879115,-1.570884081290833,0.0001232431692928523
0.00018534840452751416,-0.5205951164100366,2.0974792442275825,0.06325280710483062,-1.5708885103762154,0.00013030025672216276
0.00019570237744852157,-0.5204066760556232,2.0976011480557903,0.06591118832440762,-1.570892853953448,0.00013731577571260246
0.00020599235246914404,-0.5202192070166217,2.0977239497308293,0.06855483380867042,-1.5708971077199747,0.00014428261899145724
0.00021620888209362212,-0.5200329508272226,2.0978477314232524,0.07118359127409114,-1.570901268411443,0.00015119490404588877
0.00022634421244317624,-0.5198481092310718,2.0979725617439184,0.0737973547396654,-1.5709053336482464,0.00015804778458536334
0.00023639202290954284,-0.5196648498382307,2.0980984974165184,0.07639605436261185,-1.5709093018009388,0.00016483728739368929
0.00024634720206101365,-0.5194833110977913,2.0982255848136813,0.07897964849867799,-1.5709131718727019,0.0001715601734401744
0.0002562056541234323,-0.5193036066367421,2.098353861346731,0.08154811750385497,-1.5709169433979147,0.00017821381813908646
0.0002659641348556247,-0.5191258290212961,2.0984833567075767,0.08410145889879217,-1.5709206163544391,0.00018479611112655315
0.0002756201116020954,-0.5189500530000358,2.098614093967764,0.08663968359854869,-1.5709241910885605,0.0001913053710778008
0.0002851716450970151,-0.5187763382868092,2.0987460905430866,0.08916281297487358,-1.5709276682508204,0.0001977402743538287
0.00029461728943178437,-0.5186047319388778,2.098879359034447,0.09167087656853719,-1.570931048741549,0.00020409979475615744
0.0003039560086759422,-0.5184352703814841,2.0990139079563988,0.09416391030904474,-1.5709343336644532,0.00021038315401593742
0.000313187106458303,-0.5182679811260594,2.0991497423653387,0.09664195512988727,-1.5709375242875572,0.0002165897798847907
0.0003223101671112614,-0.5181028842240957,2.0992868643987186,0.09910505589206314,-1.5709406220102775,0.00022271927129743883
0.0003313250070328225,-0.5179399934940566,2.0994252737360446,0.10155326054767302,-1.5709436283355904,0.00022877136999646254
0.00034023163364840266,-0.5177793175545715,2.099564967991809,0.10398661949019164,-1.5709465448468771,0.0002347459363600388
0.00034903021170752327,-0.5176208606924868,2.0997059430492917,0.10640518504994186,-1.5709493731884234,0.00024064292986943875
0.0003577210353658578,-0.517464623590874,2.0998481933434245,0.10880901110230237,-1.570952115049132,0.00024646239301022774
0.0003663045046151697,-0.5173106039386739,2.099991712100014,0.1111981527633363,-1.5709547721491188,0.0002522044374437702
0.0003747811061970712,-0.5171587969402769,2.1001364915375276,0.11357266615326307,-1.5709573462284465,0.0002578692330824535
0.00038315139779588014,-0.5170091957409815,2.100282523037066,0.1159326082124176,-1.5709598390378035,0.00026345699902839145
